satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,left,promotion_last_5years,salary,5year_experience,senior_employee,very_low_sat,very_high_sat,low_project_load,high_project_load,extreme_project_load,overworked,underworked,hours_per_project,sales_IT,sales_RandD,sales_accounting,sales_hr,sales_management,sales_marketing,sales_product_mng,sales_sales,sales_support,sales_technical
-0.7452838090980348,-1.049585300443628,-1.549921177620838,-1.343714150122808,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.5559393037755768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.155721343988644,0.554354037400833,1.8888992203533446,2.1451986074751326,1.0,0,1,0,0.0,0,0,1,0,0,1,0,1,0,-0.3063819331103772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8725710103353109,1.2078108046707985,0.16948902136625324,0.6880644557724633,2.0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0.09028583585716157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9112176367322243,-0.990180139782722,-1.549921177620838,-1.0769149392476713,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.8922445861610989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.118634921274961,-0.9307749791218161,-1.549921177620838,-1.3026681176804793,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.607678577988734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0356680074578661,-1.049585300443628,-1.549921177620838,-1.1795300203534933,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.7628964006282057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7452838090980348,-1.4654214250699702,-1.549921177620838,-0.8306387445936991,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,1.2026802314400424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6236702688840272,1.6236469292971398,0.16948902136625324,1.1190477964169148,3.0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.3619170254762371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7452838090980348,-1.2278007824263462,-1.549921177620838,-0.8306387445936991,0.0,1,1,1,0.0,0,0,0,0,1,0,0,0,0,1.2026802314400424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5407033550669325,1.0295953226880803,1.0291941208597988,1.2627089099650652,2.0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,-0.2253237368430977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.155721343988644,0.6731643587226444,1.8888992203533446,1.6731692343883524,1.0,0,1,0,0.0,0,0,1,0,0,1,0,0,0,-0.5047158175941467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0356680074578661,-0.990180139782722,-1.549921177620838,-1.0974379554688358,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.8663749490545203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.2386882578057388,1.3860262866535158,1.8888992203533446,2.1246755912539683,1.0,0,1,0,0.0,0,0,1,0,0,1,0,1,0,-0.31500514547923697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7038003521894874,-0.8713698184609107,-1.549921177620838,-1.2616220852381506,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.6594178522018913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9527010936407715,-1.108990461104534,-1.549921177620838,-0.8716847770360279,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,1.1509409572268852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0799882948780477,1.2078108046707985,1.0291941208597988,0.8522485855417782,2.0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,-0.4322808336957267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7896040965182162,0.9107850013662684,0.16948902136625324,0.7906795368782851,2.0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0.15495992862360813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9527010936407715,-1.346611103748158,-1.549921177620838,-1.343714150122808,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.5559393037755768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9112176367322243,-1.5248265857308758,-1.549921177620838,-1.4873752636709585,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.3748518440295264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0356680074578661,-1.2872059430872522,-1.549921177620838,-1.4052831987863013,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.4783303924558409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.2386882578057388,-0.5743440151563807,1.8888992203533446,1.9194454290423248,1.0,0,1,0,0.0,0,0,1,0,0,1,0,1,0,-0.40123726916783226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7452838090980348,-0.8713698184609107,-1.549921177620838,-1.3642371663439725,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.5300696666689981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9527010936407715,-1.2278007824263462,-1.549921177620838,-1.1384839879111646,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.814635674841363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7452838090980348,-0.990180139782722,-1.549921177620838,-1.2410990690169863,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.6852874893084699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8725710103353109,0.9107850013662684,0.16948902136625324,0.9343406504264355,3.0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.2455036584966333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.1972048008971914,1.3266211259926097,1.8888992203533446,1.1190477964169148,1.0,0,1,0,0.0,0,0,1,0,0,1,0,0,0,-0.7375425515533544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0356680074578661,-1.5248265857308758,-1.549921177620838,-1.3026681176804793,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.607678577988734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7452838090980348,-1.2872059430872522,-1.549921177620838,-1.5284212961132873,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.32311256981636916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.155721343988644,1.0295953226880803,1.8888992203533446,2.165721623696297,1.0,0,1,0,0.0,0,0,1,0,0,1,0,1,0,-0.29775872074151777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9112176367322243,-1.049585300443628,-1.549921177620838,-0.994822874363014,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.9957231345874133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9970213810609531,0.9701901620271743,1.0291941208597988,1.4063700235132157,2.0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,-0.15288875294467763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7452838090980348,-1.4060162644090641,-1.549921177620838,-0.8716847770360279,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,1.1509409572268852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9527010936407715,-1.5248265857308758,-1.549921177620838,-1.507898279892123,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.3489822069229478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.1972048008971914,0.49494887673992694,2.74860431984689,1.6526462181671882,1.0,0,1,0,0.0,0,0,1,0,0,1,1,0,0,-0.8594994121986534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.2386882578057388,1.0295953226880803,1.8888992203533446,1.5500311370613664,1.0,0,1,0,0.0,0,0,1,0,0,1,0,0,0,-0.556455091807304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8725710103353109,0.13851791277449085,-0.6902160781272924,-0.3791323877280833,1.0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.20238759665233547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9527010936407715,-0.990180139782722,-1.549921177620838,-1.0974379554688358,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.8663749490545203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2474823261954671,-0.09910272986913318,-0.6902160781272924,1.4884620883978732,3.0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1.771812247784772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9527010936407715,-1.049585300443628,-1.549921177620838,-1.0769149392476713,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.8922445861610989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8282507229151296,-1.4654214250699702,-1.549921177620838,-1.0974379554688358,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.8663749490545203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-2.0727544301715493,0.3761385554181149,1.8888992203533446,-0.994822874363014,-1.0,0,1,0,0.0,0,0,0,0,0,1,0,0,0,-1.625733425545887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7867672660065822,-0.990180139782722,-1.549921177620838,-1.343714150122808,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.5559393037755768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0356680074578661,-0.990180139782722,-1.549921177620838,-1.3642371663439725,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.5300696666689981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9941845505493188,-1.049585300443628,-1.549921177620838,-1.4052831987863013,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.4783303924558409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-2.1972048008971914,1.2078108046707985,2.74860431984689,2.1862446399174615,1.0,0,1,0,0.0,0,0,1,0,0,1,1,1,0,-0.6673249651212125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0771514643664135,-1.5248265857308758,-1.549921177620838,-1.2410990690169863,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.6852874893084699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-2.155721343988644,1.3266211259926097,2.74860431984689,1.1190477964169148,1.0,0,1,0,0.0,0,0,1,0,0,1,1,0,0,-1.0516738592760948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-2.1972048008971914,0.554354037400833,1.8888992203533446,2.22729067235979,1.0,0,1,0,0.0,0,0,1,0,0,1,0,1,0,-0.27188908363493913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0356680074578661,-1.049585300443628,-1.549921177620838,-1.4873752636709585,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.3748518440295264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9140544672438583,1.683052089958046,0.16948902136625324,0.5033573097819841,2.0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,-0.026127531122442236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9140544672438583,1.1484056440098924,1.0291941208597988,0.5238803260031485,2.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,-0.5978465111778296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-2.155721343988644,1.2672159653317046,2.74860431984689,2.206767656138626,1.0,0,1,0,1.0,0,0,1,0,0,1,1,1,0,-0.6599336402336186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.1972048008971914,1.3860262866535158,1.8888992203533446,0.8932946179841069,2.0,0,1,0,1.0,1,0,1,0,0,1,0,0,0,-0.8323978876108095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.118634921274961,-0.9307749791218161,-1.549921177620838,-1.4052831987863013,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0.4783303924558409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.155721343988644,1.3266211259926097,1.8888992203533446,1.75526129927301,1.0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,-0.47022296811870873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7481206396096692,-0.09910272986913318,1.8888992203533446,-0.8101157283725348,1.0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,-1.5481245142261513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8282507229151296,-1.049585300443628,-1.549921177620838,-0.9742998581418497,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,1.021592771693992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.121471751786595,1.5642417686362338,0.16948902136625324,1.303754942407394,3.0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.4783303924558409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5407033550669325,0.8513798407053623,1.0291941208597988,0.4623112773396554,2.0,1,1,0,1.0,1,0,0,0,0,0,0,0,0,-0.6288900757057241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8282507229151296,-1.2872059430872522,-1.549921177620838,-1.343714150122808,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0.5559393037755768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4577364412498377,1.6236469292971398,-1.549921177620838,1.5705541532825307,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,4.229427772909741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.2386882578057388,0.3167333947572089,1.0291941208597988,1.529508120840202,1.0,0,1,0,1.0,0,0,1,0,0,0,0,0,0,-0.0908016238888888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.7452838090980348,-1.346611103748158,-1.549921177620838,-1.056391923026507,0.0,0,1,0,2.0,0,0,0,0,1,0,0,0,0,0.9181142232676776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-2.2386882578057388,0.9107850013662684,2.74860431984689,1.939968445263489,1.0,0,1,0,0.0,0,0,1,0,0,1,1,1,0,-0.7560208637723389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-2.155721343988644,1.504836607975328,1.8888992203533446,1.5705541532825307,1.0,0,1,0,1.0,0,0,1,0,0,1,0,0,0,-0.5478318794384446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-2.155721343988644,0.4355437160790209,2.74860431984689,2.165721623696297,1.0,0,1,0,1.0,0,0,1,0,0,1,1,1,0,-0.6747162900088063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-2.1972048008971914,0.6731643587226444,1.8888992203533446,1.939968445263489,1.0,0,1,0,1.0,0,0,1,0,0,1,0,1,0,-0.3926140567989729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9527010936407715,-1.049585300443628,-1.549921177620838,-1.3026681176804793,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0.607678577988734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8282507229151296,-0.9307749791218161,-1.549921177620838,-0.8922077932571922,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,1.1250713201203064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9941845505493188,-0.9307749791218161,-1.549921177620838,-1.2000530365746576,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.7370267635216271,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7452838090980348,-1.049585300443628,-1.549921177620838,-1.2410990690169863,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.6852874893084699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0356680074578661,-1.346611103748158,-1.549921177620838,-1.0153458905841783,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.9698534974808347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6651537257925746,-0.7525594971390986,0.16948902136625324,-1.2616220852381506,0.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,-1.138521926705323,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8725710103353109,0.7919746800444564,0.16948902136625324,0.9959096990899287,3.0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.28430811415650126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.155721343988644,0.3167333947572089,1.8888992203533446,1.8578763803788316,1.0,0,1,0,0.0,0,0,1,0,0,1,0,1,0,-0.4271069062744109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.155721343988644,0.9107850013662684,1.8888992203533446,2.1451986074751326,1.0,0,1,0,0.0,0,0,1,0,0,1,0,1,0,-0.3063819331103772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.90682060253736,0.7325695193835503,1.0291941208597988,0.6470184233301346,0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,-0.5357593821220412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7867672660065822,-1.5842317463917819,-1.549921177620838,-1.4052831987863013,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.4783303924558409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0771514643664135,-0.8713698184609107,-1.549921177620838,-1.44632923122863,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.42659111824268364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.1972048008971914,0.4355437160790209,1.8888992203533446,1.8578763803788316,1.0,0,1,0,0.0,0,0,1,0,0,1,0,1,0,-0.4271069062744109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9527010936407715,-1.2872059430872522,-1.549921177620838,-1.44632923122863,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.42659111824268364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0799882948780477,1.683052089958046,1.0291941208597988,0.9343406504264355,2.0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,-0.3908894143252007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.869734179823677,-1.4060162644090641,-1.549921177620838,-1.1795300203534933,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.7628964006282057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7038003521894874,-0.990180139782722,-1.549921177620838,-1.4668522474497943,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0.40072148113610506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.2386882578057388,0.6731643587226444,1.8888992203533446,1.1190477964169148,1.0,0,1,0,0.0,0,0,1,0,0,1,0,0,0,-0.7375425515533544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0771514643664135,-1.2278007824263462,-1.549921177620838,-0.933253825699521,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,1.0733320459071491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.1972048008971914,0.3167333947572089,1.8888992203533446,1.3242779586285585,1.0,0,1,0,0.0,0,0,1,0,0,1,0,0,0,-0.6513104278647591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.1972048008971914,0.7325695193835503,1.8888992203533446,1.6116001857248594,1.0,0,1,0,0.0,0,0,1,0,0,1,0,0,0,-0.5305854547007254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.155721343988644,1.504836607975328,1.8888992203533446,1.7142152668306812,1.0,0,1,0,0.0,0,0,1,0,0,1,0,0,0,-0.48746939285642754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.121471751786595,1.683052089958046,1.0291941208597988,0.42126524489732664,3.0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,-0.6495857853909869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0356680074578661,-1.16839562176544,-1.549921177620838,-0.9537768419206853,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,1.0474624088005706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.118634921274961,-1.16839562176544,-1.549921177620838,-1.0974379554688358,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0.8663749490545203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.869734179823677,-1.5248265857308758,-1.549921177620838,-1.0358689068053428,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0.9439838603742561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.2386882578057388,1.3266211259926097,2.74860431984689,1.3653239910708872,1.0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,-0.962977960624968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8282507229151296,-1.16839562176544,-1.549921177620838,-0.8716847770360279,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,1.1509409572268852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.616436404177529,-1.5248265857308758,2.74860431984689,0.4828342935608197,2.0,0,1,0,1.0,1,0,0,0,0,1,1,0,0,-1.2808049307915055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1629552086951425,1.683052089958046,0.16948902136625324,1.1600938288592435,2.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0.38778666258281574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7867672660065822,-1.2872059430872522,-1.549921177620838,-1.0769149392476713,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0.8922445861610989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3332860705241956,0.9107850013662684,-0.6902160781272924,-0.48174746883390507,1.0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.1161554729637402,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9527010936407715,-1.346611103748158,-1.549921177620838,-0.933253825699521,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,1.0733320459071491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8282507229151296,-1.4654214250699702,-1.549921177620838,-1.1590070041323288,0.0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0.7887660377347844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.2386882578057388,0.7919746800444564,1.8888992203533446,1.8168303479365029,1.0,0,1,0,2.0,0,0,1,0,0,1,0,1,0,-0.4443533310121301,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8282507229151296,-1.16839562176544,-1.549921177620838,-0.8306387445936991,0.0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,1.2026802314400424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.121471751786595,1.4454314473144219,0.16948902136625324,1.180616845080408,2.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0.40072148113610506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8725710103353109,1.683052089958046,1.0291941208597988,0.6880644557724633,2.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,-0.5150636724367783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
